,gain,cumulative_cost
"EMC10,SEMA4A,EMC10,LTB4R,CD82,SEMA4A,CD82,LTB4R",0.0,5.5813953488372094
"EMC10,ITGAX,EMC10,FUT3,CR1,ITGAX,CR1,FUT3",0.0,5.596899224806201
"SLC30A1,P2RY13,SLC30A1,CD38,SEMA4A,P2RY13,SEMA4A,CD38",0.0,5.596899224806201
"SLC30A1,CD96,SLC30A1,CLEC12A,SLC6A6,CD96,SLC6A6,CLEC12A",0.0,5.596899224806202
"EMC10,LTB4R,EMC10,FUT3,CD33,LTB4R,CD33,FUT3",0.0,5.612403100775193
"SLC30A1,CD96,SLC30A1,CD38,ITGAX,CD96,ITGAX,CD38",0.0,5.612403100775194
"P2RY13,CD96,P2RY13,LILRA6,LILRB4,CD96,LILRB4,LILRA6",0.0,5.627906976744185
"SLC6A6,ITGAX,SLC6A6,CD33,TNFRSF1B,ITGAX,TNFRSF1B,CD33",0.0,5.627906976744187
"CR1,LTB4R,CR1,EMR2,CD96,LTB4R,CD96,EMR2",0.0,5.643410852713178
"CD82,LTB4R,CD82,CLEC12A,CD38,LTB4R,CD38,CLEC12A",0.0,5.643410852713178
"SLC6A6,ITGAX,SLC6A6,CD38,P2RY13,ITGAX,P2RY13,CD38",0.0,5.643410852713178
"EMC10,CR1,EMC10,CD38,SEMA4A,CR1,SEMA4A,CD38",0.0,5.643410852713178
"CR1,CD96,CR1,CLEC12A,EMR2,CD96,EMR2,CLEC12A",0.0,5.65891472868217
"EMC10,LTB4R,EMC10,P2RY13,CD38,LTB4R,CD38,P2RY13",0.0,5.65891472868217
"ITGAX,CD96,ITGAX,CD70,LILRB4,CD96,LILRB4,CD70",0.0,5.65891472868217
"ITGAX,CD96,ITGAX,CCR1,LILRB4,CD96,LILRB4,CCR1",0.0,5.65891472868217
"SLC30A1,LTB4R,SLC30A1,CD38,SEMA4A,LTB4R,SEMA4A,CD38",0.0,5.65891472868217
"CD82,ITGAX,CD82,FUT3,CD33,ITGAX,CD33,FUT3",0.0,5.65891472868217
"SLC6A6,LILRB4,SLC6A6,CD38,TNFRSF1B,LILRB4,TNFRSF1B,CD38",0.0,5.674418604651162
"P2RY13,CD96,P2RY13,LILRA2,LILRB4,CD96,LILRB4,LILRA2",0.0,5.674418604651162
"ITGAX,CR1,ITGAX,EMR2,LILRB4,CR1,LILRB4,EMR2",0.0,5.674418604651162
"ITGAX,SEMA4A,ITGAX,P2RY13,EMR2,SEMA4A,EMR2,P2RY13",0.0,5.674418604651162
"LTB4R,CD96,LTB4R,LILRA6,LILRB4,CD96,LILRB4,LILRA6",0.0,5.6899224806201545
"SLC6A6,CR1,SLC6A6,CD33,FUT3,CR1,FUT3,CD33",0.0,5.6899224806201545
"SLC30A1,CD96,SLC30A1,FUT3,TNFRSF1B,CD96,TNFRSF1B,FUT3",0.0,5.6899224806201545
"SLC30A1,SEMA4A,SLC30A1,P2RY13,SLC6A6,SEMA4A,SLC6A6,P2RY13",0.0,5.705426356589147
"SLC6A6,ITGAX,SLC6A6,CD38,LTB4R,ITGAX,LTB4R,CD38",0.0,5.705426356589147
"CD82,ITGAX,CD82,P2RY13,CD38,ITGAX,CD38,P2RY13",0.0,5.705426356589147
"CD82,LILRB4,CD82,FUT3,CD38,LILRB4,CD38,FUT3",0.0,5.705426356589147
"SLC30A1,CD96,SLC30A1,CD38,CR1,CD96,CR1,CD38",0.0,5.705426356589148
"SLC6A6,P2RY13,SLC6A6,FUT3,TNFRSF1B,P2RY13,TNFRSF1B,FUT3",0.0,5.720930232558139
"EMC10,ITGAX,EMC10,SEMA4A,CD82,ITGAX,CD82,SEMA4A",0.0,5.720930232558139
"EMC10,CD96,EMC10,CD33,SLC6A6,CD96,SLC6A6,CD33",0.0,5.720930232558139
"P2RY13,CD96,P2RY13,LILRB3,LILRB4,CD96,LILRB4,LILRB3",0.0,5.720930232558139
"SLC6A6,CR1,SLC6A6,CD33,TNFRSF1B,CR1,TNFRSF1B,CD33",0.0,5.720930232558141
"ITGAX,SEMA4A,ITGAX,LTB4R,EMR2,SEMA4A,EMR2,LTB4R",0.0,5.736434108527131
"SLC6A6,CR1,SLC6A6,CD38,P2RY13,CR1,P2RY13,CD38",0.0,5.736434108527131
"LTB4R,CD96,LTB4R,LILRA2,LILRB4,CD96,LILRB4,LILRA2",0.0,5.736434108527131
"P2RY13,CD96,P2RY13,CD33,EMR2,CD96,EMR2,CD33",0.0,5.736434108527131
"CR1,CD96,CR1,CD70,LILRB4,CD96,LILRB4,CD70",0.0,5.751937984496124
"CR1,CD96,CR1,CCR1,LILRB4,CD96,LILRB4,CCR1",0.0,5.751937984496124
"CD82,CR1,CD82,FUT3,CD33,CR1,CD33,FUT3",0.0,5.751937984496124
"EMC10,ITGAX,EMC10,FUT3,CD33,ITGAX,CD33,FUT3",0.0,5.751937984496124
"SLC30A1,CD96,SLC30A1,CLEC12A,EMC10,CD96,EMC10,CLEC12A",0.0,5.751937984496124
"SLC6A6,CD96,SLC6A6,CD38,FUT3,CD96,FUT3,CD38",0.0,5.751937984496124
"SLC30A1,SEMA4A,SLC30A1,LTB4R,SLC6A6,SEMA4A,SLC6A6,LTB4R",0.0,5.767441860465116
"CR1,SEMA4A,CR1,P2RY13,EMR2,SEMA4A,EMR2,P2RY13",0.0,5.767441860465116
"CD82,ITGAX,CD82,LTB4R,CD38,ITGAX,CD38,LTB4R",0.0,5.767441860465116
"ITGAX,CR1,ITGAX,CD96,EMR2,CR1,EMR2,CD96",0.0,5.782945736434108
"SLC30A1,SEMA4A,SLC30A1,CLEC12A,SLC6A6,SEMA4A,SLC6A6,CLEC12A",0.0,5.782945736434108
"LTB4R,CD96,LTB4R,LILRB3,LILRB4,CD96,LILRB4,LILRB3",0.0,5.782945736434108
"SLC6A6,CD96,SLC6A6,CD38,TNFRSF1B,CD96,TNFRSF1B,CD38",0.0,5.782945736434108
"SLC6A6,LTB4R,SLC6A6,FUT3,TNFRSF1B,LTB4R,TNFRSF1B,FUT3",0.0,5.782945736434108
"CD82,ITGAX,CD82,CLEC12A,CD38,ITGAX,CD38,CLEC12A",0.0,5.782945736434108
"CD82,CR1,CD82,P2RY13,CD38,CR1,CD38,P2RY13",0.0,5.7984496124031
"EMC10,LILRB4,EMC10,FUT3,CD38,LILRB4,CD38,FUT3",0.0,5.7984496124031
"EMC10,ITGAX,EMC10,P2RY13,CD38,ITGAX,CD38,P2RY13",0.0,5.7984496124031
"LTB4R,CD96,LTB4R,CD33,EMR2,CD96,EMR2,CD33",0.0,5.7984496124031
"SLC6A6,CR1,SLC6A6,CD38,LTB4R,CR1,LTB4R,CD38",0.0,5.7984496124031
"TNFRSF1B,CD96,TNFRSF1B,EMR2,SEMA4A,CD96,SEMA4A,EMR2",0.0,5.813953488372093
"CD82,CD96,CD82,FUT3,CD38,CD96,CD38,FUT3",0.0,5.813953488372093
"CR1,SEMA4A,CR1,LTB4R,EMR2,SEMA4A,EMR2,LTB4R",0.0,5.829457364341085
"EMC10,LTB4R,EMC10,P2RY13,CD82,LTB4R,CD82,P2RY13",0.0,5.829457364341085
"SLC30A1,P2RY13,SLC30A1,CD33,TNFRSF1B,P2RY13,TNFRSF1B,CD33",0.0,5.829457364341085
"EMC10,CR1,EMC10,CD33,FUT3,CR1,FUT3,CD33",0.0,5.844961240310076
"CR1,SEMA4A,CR1,EMR2,CLEC12A,SEMA4A,CLEC12A,EMR2",0.0,5.844961240310077
"ITGAX,SEMA4A,ITGAX,LILRB4,CCR1,SEMA4A,CCR1,LILRB4",0.0,5.844961240310077
"ITGAX,SEMA4A,ITGAX,LILRB4,CD70,SEMA4A,CD70,LILRB4",0.0,5.844961240310077
"EMC10,ITGAX,EMC10,LTB4R,CD38,ITGAX,CD38,LTB4R",0.0,5.8604651162790695
"SLC30A1,LILRB4,SLC30A1,CD33,SLC6A6,LILRB4,SLC6A6,CD33",0.0,5.8604651162790695
"CD82,CR1,CD82,LTB4R,CD38,CR1,CD38,LTB4R",0.0,5.8604651162790695
"CD82,CR1,CD82,CLEC12A,CD38,CR1,CD38,CLEC12A",0.0,5.875968992248062
"EMC10,CR1,EMC10,CD33,TNFRSF1B,CR1,TNFRSF1B,CD33",0.0,5.875968992248062
"SLC30A1,SEMA4A,SLC30A1,FUT3,TNFRSF1B,SEMA4A,TNFRSF1B,FUT3",0.0,5.875968992248062
"EMC10,CR1,EMC10,CD38,P2RY13,CR1,P2RY13,CD38",0.0,5.891472868217053
"SLC30A1,LTB4R,SLC30A1,CD33,TNFRSF1B,LTB4R,TNFRSF1B,CD33",0.0,5.891472868217054
"SEMA4A,P2RY13,SEMA4A,LILRB4,TLR2,P2RY13,TLR2,LILRB4",0.0,5.891472868217054
"TNFRSF1B,CR1,TNFRSF1B,CD38,FUT3,CR1,FUT3,CD38",0.0,5.906976744186046
"SLC30A1,LTB4R,SLC30A1,CD38,P2RY13,LTB4R,P2RY13,CD38",0.0,5.906976744186046
"EMC10,CD96,EMC10,CD38,FUT3,CD96,FUT3,CD38",0.0,5.906976744186046
"SLC6A6,ITGAX,SLC6A6,FUT3,TNFRSF1B,ITGAX,TNFRSF1B,FUT3",0.0,5.922480620155038
"CR1,SEMA4A,CR1,LILRB4,CD70,SEMA4A,CD70,LILRB4",0.0,5.93798449612403
"CR1,SEMA4A,CR1,LILRB4,CCR1,SEMA4A,CCR1,LILRB4",0.0,5.93798449612403
"EMC10,CD96,EMC10,CD38,TNFRSF1B,CD96,TNFRSF1B,CD38",0.0,5.93798449612403
"ITGAX,CD96,ITGAX,CD33,EMR2,CD96,EMR2,CD33",0.0,5.93798449612403
"SLC6A6,CR1,SLC6A6,CD38,ITGAX,CR1,ITGAX,CD38",0.0,5.937984496124031
"LTB4R,LILRB4,LTB4R,CCR1,P2RY13,LILRB4,P2RY13,CCR1",0.0,5.953488372093022
"EMC10,CR1,EMC10,CD38,LTB4R,CR1,LTB4R,CD38",0.0,5.953488372093022
"LTB4R,LILRB4,LTB4R,CD70,P2RY13,LILRB4,P2RY13,CD70",0.0,5.953488372093022
"ITGAX,CD96,ITGAX,CCR1,SEMA4A,CD96,SEMA4A,CCR1",0.0,5.953488372093023
"SEMA4A,LTB4R,SEMA4A,LILRB4,TLR2,LTB4R,TLR2,LILRB4",0.0,5.953488372093023
"ITGAX,CD96,ITGAX,CD70,SEMA4A,CD96,SEMA4A,CD70",0.0,5.953488372093023
"SLC6A6,SEMA4A,SLC6A6,CD38,TNFRSF1B,SEMA4A,TNFRSF1B,CD38",0.0,5.968992248062015
"SEMA4A,CD96,SEMA4A,CLEC12A,LILRB2,CD96,LILRB2,CLEC12A",0.0,5.9689922480620154
"ITGAX,CR1,ITGAX,EMR2,SEMA4A,CR1,SEMA4A,EMR2",0.0,5.9689922480620154
"EMC10,ITGAX,EMC10,P2RY13,CD82,ITGAX,CD82,P2RY13",0.0,5.9689922480620154
"SLC30A1,CD96,SLC30A1,CD33,SLC6A6,CD96,SLC6A6,CD33",0.0,5.9689922480620154
"EMC10,LILRB4,EMC10,FUT3,CD82,LILRB4,CD82,FUT3",0.0,5.9689922480620154
"ITGAX,SEMA4A,ITGAX,LILRB4,LILRB2,SEMA4A,LILRB2,LILRB4",0.0,5.984496124031008
"ITGAX,LTB4R,ITGAX,P2RY13,EMR2,LTB4R,EMR2,P2RY13",0.0,5.984496124031008
"CD82,ITGAX,CD82,CR1,CD38,ITGAX,CD38,CR1",0.0,5.999999999999999
"SEMA4A,CD33,SEMA4A,CLEC12A,EMR2,CD33,EMR2,CLEC12A",0.0,6.0
"SEMA4A,CD96,SEMA4A,CLEC12A,LILRA6,CD96,LILRA6,CLEC12A",0.0,6.0
"CD82,SEMA4A,CD82,FUT3,CD38,SEMA4A,CD38,FUT3",0.0,6.0
"SEMA4A,P2RY13,SEMA4A,CD96,TLR2,P2RY13,TLR2,CD96",0.0,6.0
"SLC6A6,CR1,SLC6A6,FUT3,TNFRSF1B,CR1,TNFRSF1B,FUT3",0.0,6.015503875968991
"ITGAX,SEMA4A,ITGAX,LILRB4,LILRA6,SEMA4A,LILRA6,LILRB4",0.0,6.015503875968991
"SLC30A1,LTB4R,SLC30A1,P2RY13,SLC6A6,LTB4R,SLC6A6,P2RY13",0.0,6.015503875968992
"CR1,CD96,CR1,CD33,EMR2,CD96,EMR2,CD33",0.0,6.031007751937984
"SLC30A1,P2RY13,SLC30A1,CLEC12A,SLC6A6,P2RY13,SLC6A6,CLEC12A",0.0,6.0310077519379846
"P2RY13,CD96,P2RY13,EMR2,FUT3,CD96,FUT3,EMR2",0.0,6.0310077519379846
"EMC10,ITGAX,EMC10,LTB4R,CD82,ITGAX,CD82,LTB4R",0.0,6.0310077519379846
"CR1,CD96,CR1,CCR1,SEMA4A,CD96,SEMA4A,CCR1",0.0,6.046511627906976
"CR1,CD96,CR1,CD70,SEMA4A,CD96,SEMA4A,CD70",0.0,6.046511627906976
"SEMA4A,CD96,SEMA4A,CLEC12A,LILRA2,CD96,LILRA2,CLEC12A",0.0,6.046511627906977
"ITGAX,SEMA4A,ITGAX,LILRB4,LILRA2,SEMA4A,LILRA2,LILRB4",0.0,6.062015503875968
"LTB4R,CD96,LTB4R,CD70,P2RY13,CD96,P2RY13,CD70",0.0,6.062015503875968
"LTB4R,CD96,LTB4R,CCR1,P2RY13,CD96,P2RY13,CCR1",0.0,6.062015503875968
"SEMA4A,LTB4R,SEMA4A,CD96,TLR2,LTB4R,TLR2,CD96",0.0,6.062015503875969
"SEMA4A,CD96,SEMA4A,CLEC12A,EMB,CD96,EMB,CLEC12A",0.0,6.062015503875969
"TNFRSF1B,CD96,TNFRSF1B,EMR2,P2RY13,CD96,P2RY13,EMR2",0.0,6.062015503875969
"SLC30A1,LILRB4,SLC30A1,CD38,TNFRSF1B,LILRB4,TNFRSF1B,CD38",0.0,6.0775193798449605
"EMC10,CR1,EMC10,CLEC12A,SLC6A6,CR1,SLC6A6,CLEC12A",0.0,6.0775193798449605
"P2RY13,CD96,P2RY13,CD70,CLEC12A,CD96,CLEC12A,CD70",0.0,6.077519379844961
"P2RY13,CD96,P2RY13,CCR1,CLEC12A,CD96,CLEC12A,CCR1",0.0,6.077519379844961
"CR1,LTB4R,CR1,P2RY13,EMR2,LTB4R,EMR2,P2RY13",0.0,6.077519379844961
"CR1,SEMA4A,CR1,LILRB4,LILRB2,SEMA4A,LILRB2,LILRB4",0.0,6.077519379844961
"ITGAX,SEMA4A,ITGAX,LILRB4,EMB,SEMA4A,EMB,LILRB4",0.0,6.077519379844961
"SEMA4A,CD96,SEMA4A,CLEC12A,TLR2,CD96,TLR2,CLEC12A",0.0,6.077519379844961
"ITGAX,P2RY13,ITGAX,LILRB4,CCR1,P2RY13,CCR1,LILRB4",0.0,6.093023255813953
"EMC10,CR1,EMC10,CD38,ITGAX,CR1,ITGAX,CD38",0.0,6.093023255813953
"CR1,P2RY13,CR1,EMR2,CLEC12A,P2RY13,CLEC12A,EMR2",0.0,6.093023255813953
"ITGAX,SEMA4A,ITGAX,LILRB2,CD96,SEMA4A,CD96,LILRB2",0.0,6.093023255813953
"ITGAX,P2RY13,ITGAX,LILRB4,CD70,P2RY13,CD70,LILRB4",0.0,6.093023255813953
"SLC6A6,CD96,SLC6A6,EMR2,LILRB4,CD96,LILRB4,EMR2",0.0,6.093023255813953
"SEMA4A,CD96,SEMA4A,CLEC12A,LILRB3,CD96,LILRB3,CLEC12A",0.0,6.093023255813954
"SLC30A1,LTB4R,SLC30A1,CLEC12A,SLC6A6,LTB4R,SLC6A6,CLEC12A",0.0,6.093023255813954
"ITGAX,SEMA4A,ITGAX,TLR2,LILRB4,SEMA4A,LILRB4,TLR2",0.0,6.093023255813954
"LTB4R,CD96,LTB4R,EMR2,FUT3,CD96,FUT3,EMR2",0.0,6.093023255813954
"EMC10,SEMA4A,EMC10,FUT3,CD38,SEMA4A,CD38,FUT3",0.0,6.093023255813954
"CR1,SEMA4A,CR1,LILRB4,LILRA6,SEMA4A,LILRA6,LILRB4",0.0,6.108527131782945
"ITGAX,SEMA4A,ITGAX,LILRB4,LILRB3,SEMA4A,LILRB3,LILRB4",0.0,6.108527131782945
"ITGAX,SEMA4A,ITGAX,LILRA6,CD96,SEMA4A,CD96,LILRA6",0.0,6.124031007751937
"SLC30A1,CD96,SLC30A1,CD33,EMC10,CD96,EMC10,CD33",0.0,6.124031007751937
"SLC30A1,P2RY13,SLC30A1,FUT3,TNFRSF1B,P2RY13,TNFRSF1B,FUT3",0.0,6.124031007751938
"TNFRSF1B,CD96,TNFRSF1B,EMR2,LTB4R,CD96,LTB4R,EMR2",0.0,6.124031007751938
"LTB4R,CD96,LTB4R,CD70,CLEC12A,CD96,CLEC12A,CD70",0.0,6.1395348837209305
"TNFRSF1B,CD96,TNFRSF1B,CLEC12A,EMR2,CD96,EMR2,CLEC12A",0.0,6.1395348837209305
"LTB4R,CD96,LTB4R,CCR1,CLEC12A,CD96,CLEC12A,CCR1",0.0,6.1395348837209305
"SLC30A1,LILRB4,SLC30A1,FUT3,SLC6A6,LILRB4,SLC6A6,FUT3",0.0,6.155038759689921
"ITGAX,LTB4R,ITGAX,LILRB4,CD70,LTB4R,CD70,LILRB4",0.0,6.155038759689922
"CR1,SEMA4A,CR1,LILRB4,LILRA2,SEMA4A,LILRA2,LILRB4",0.0,6.155038759689922
"CR1,LTB4R,CR1,EMR2,CLEC12A,LTB4R,CLEC12A,EMR2",0.0,6.155038759689922
"SLC30A1,SEMA4A,SLC30A1,CD33,SLC6A6,SEMA4A,SLC6A6,CD33",0.0,6.155038759689922
"ITGAX,LTB4R,ITGAX,LILRB4,CCR1,LTB4R,CCR1,LILRB4",0.0,6.155038759689922
"SLC30A1,CD96,SLC30A1,CD38,FUT3,CD96,FUT3,CD38",0.0,6.155038759689923
"TNFRSF1B,ITGAX,TNFRSF1B,EMR2,LILRB4,ITGAX,LILRB4,EMR2",0.0,6.155038759689923
"CR1,SEMA4A,CR1,LILRB4,EMB,SEMA4A,EMB,LILRB4",0.0,6.170542635658914
"ITGAX,SEMA4A,ITGAX,LILRA2,CD96,SEMA4A,CD96,LILRA2",0.0,6.170542635658914
"CR1,P2RY13,CR1,LILRB4,CD70,P2RY13,CD70,LILRB4",0.0,6.1860465116279055
"CR1,P2RY13,CR1,LILRB4,CCR1,P2RY13,CCR1,LILRB4",0.0,6.1860465116279055
"CR1,SEMA4A,CR1,LILRB2,CD96,SEMA4A,CD96,LILRB2",0.0,6.186046511627906
"CR1,SEMA4A,CR1,TLR2,LILRB4,SEMA4A,LILRB4,TLR2",0.0,6.186046511627906
"SLC30A1,CD96,SLC30A1,CD38,TNFRSF1B,CD96,TNFRSF1B,CD38",0.0,6.186046511627906
"SLC30A1,LTB4R,SLC30A1,FUT3,TNFRSF1B,LTB4R,TNFRSF1B,FUT3",0.0,6.186046511627907
"CD96,LILRB4,CD96,FUT3,CD70,LILRB4,CD70,FUT3",0.0,6.201550387596899
"CR1,SEMA4A,CR1,LILRB4,LILRB3,SEMA4A,LILRB3,LILRB4",0.0,6.201550387596899
"ITGAX,SEMA4A,ITGAX,TLR2,CD96,SEMA4A,CD96,TLR2",0.0,6.201550387596899
"CD96,LILRB4,CD96,FUT3,CCR1,LILRB4,CCR1,FUT3",0.0,6.201550387596899
"ITGAX,CD96,ITGAX,CD70,P2RY13,CD96,P2RY13,CD70",0.0,6.2015503875969
"ITGAX,CD96,ITGAX,CCR1,P2RY13,CD96,P2RY13,CCR1",0.0,6.2015503875969
"P2RY13,CD96,P2RY13,CLEC12A,LILRB2,CD96,LILRB2,CLEC12A",0.0,6.217054263565891
"CR1,LILRB4,CR1,FUT3,EMR2,LILRB4,EMR2,FUT3",0.0,6.217054263565891
"CR1,SEMA4A,CR1,LILRA6,CD96,SEMA4A,CD96,LILRA6",0.0,6.217054263565891
"ITGAX,SEMA4A,ITGAX,LILRB3,CD96,SEMA4A,CD96,LILRB3",0.0,6.217054263565891
"SLC6A6,P2RY13,SLC6A6,CD38,TNFRSF1B,P2RY13,TNFRSF1B,CD38",0.0,6.217054263565891
"CR1,SEMA4A,CR1,EMR2,CD33,SEMA4A,CD33,EMR2",0.0,6.217054263565891
"ITGAX,CR1,ITGAX,EMR2,P2RY13,CR1,P2RY13,EMR2",0.0,6.217054263565892
"TNFRSF1B,CD96,TNFRSF1B,CD70,LILRB4,CD96,LILRB4,CD70",0.0,6.232558139534882
"TNFRSF1B,CD96,TNFRSF1B,CCR1,LILRB4,CD96,LILRB4,CCR1",0.0,6.232558139534882
"LTB4R,CD96,LTB4R,LILRA6,P2RY13,CD96,P2RY13,LILRA6",0.0,6.232558139534883
"ITGAX,CD96,ITGAX,EMR2,FUT3,CD96,FUT3,EMR2",0.0,6.232558139534883
"ITGAX,P2RY13,ITGAX,LILRB4,LILRB2,P2RY13,LILRB2,LILRB4",0.0,6.232558139534884
"CR1,LTB4R,CR1,LILRB4,CCR1,LTB4R,CCR1,LILRB4",0.0,6.2480620155038755
"SEMA4A,LTB4R,SEMA4A,CD70,P2RY13,LTB4R,P2RY13,CD70",0.0,6.2480620155038755
"SEMA4A,LTB4R,SEMA4A,CCR1,P2RY13,LTB4R,P2RY13,CCR1",0.0,6.2480620155038755
"CR1,LTB4R,CR1,LILRB4,CD70,LTB4R,CD70,LILRB4",0.0,6.2480620155038755
"P2RY13,CD96,P2RY13,CLEC12A,LILRA6,CD96,LILRA6,CLEC12A",0.0,6.2480620155038755
"TNFRSF1B,CR1,TNFRSF1B,EMR2,LILRB4,CR1,LILRB4,EMR2",0.0,6.248062015503876
"TNFRSF1B,P2RY13,TNFRSF1B,EMR2,SEMA4A,P2RY13,SEMA4A,EMR2",0.0,6.248062015503876
"P2RY13,CD33,P2RY13,CLEC12A,EMR2,CD33,EMR2,CLEC12A",0.0,6.248062015503876
"CD82,P2RY13,CD82,FUT3,CD38,P2RY13,CD38,FUT3",0.0,6.248062015503876
"SLC30A1,CD96,SLC30A1,FUT3,SLC6A6,CD96,SLC6A6,FUT3",0.0,6.263565891472867
"ITGAX,P2RY13,ITGAX,LILRB4,LILRA6,P2RY13,LILRA6,LILRB4",0.0,6.263565891472868
"CR1,SEMA4A,CR1,LILRA2,CD96,SEMA4A,CD96,LILRA2",0.0,6.263565891472868
"ITGAX,CD96,ITGAX,CCR1,LTB4R,CD96,LTB4R,CCR1",0.0,6.263565891472869
"EMC10,SEMA4A,EMC10,FUT3,CD82,SEMA4A,CD82,FUT3",0.0,6.263565891472869
"ITGAX,CD96,ITGAX,CD70,LTB4R,CD96,LTB4R,CD70",0.0,6.263565891472869
"TNFRSF1B,CD96,TNFRSF1B,EMR2,ITGAX,CD96,ITGAX,EMR2",0.0,6.263565891472869
"SEMA4A,CD96,SEMA4A,CD38,EMR2,CD96,EMR2,CD38",0.0,6.279069767441859
"LTB4R,CD96,LTB4R,CLEC12A,LILRB2,CD96,LILRB2,CLEC12A",0.0,6.27906976744186
"SLC6A6,LTB4R,SLC6A6,CD38,TNFRSF1B,LTB4R,TNFRSF1B,CD38",0.0,6.27906976744186
"LTB4R,CD96,LTB4R,LILRA2,P2RY13,CD96,P2RY13,LILRA2",0.0,6.27906976744186
"CR1,SEMA4A,CR1,EMB,CD96,SEMA4A,CD96,EMB",0.0,6.27906976744186
"ITGAX,CD96,ITGAX,CD70,CLEC12A,CD96,CLEC12A,CD70",0.0,6.279069767441861
"ITGAX,CR1,ITGAX,EMR2,LTB4R,CR1,LTB4R,EMR2",0.0,6.279069767441861
"ITGAX,CD96,ITGAX,CCR1,CLEC12A,CD96,CLEC12A,CCR1",0.0,6.279069767441861
"CR1,CD96,CR1,CD70,P2RY13,CD96,P2RY13,CD70",0.0,6.2945736434108515
"CR1,CD96,CR1,CCR1,P2RY13,CD96,P2RY13,CCR1",0.0,6.2945736434108515
"ITGAX,CR1,ITGAX,CLEC12A,EMR2,CR1,EMR2,CLEC12A",0.0,6.2945736434108515
"CR1,SEMA4A,CR1,TLR2,CD96,SEMA4A,CD96,TLR2",0.0,6.294573643410852
"P2RY13,CD96,P2RY13,CLEC12A,LILRA2,CD96,LILRA2,CLEC12A",0.0,6.294573643410852
"ITGAX,LTB4R,ITGAX,LILRB4,LILRB2,LTB4R,LILRB2,LILRB4",0.0,6.294573643410853
"P2RY13,CD96,P2RY13,CLEC12A,EMB,CD96,EMB,CLEC12A",0.0,6.310077519379845
"LTB4R,CD96,LTB4R,CLEC12A,LILRA6,CD96,LILRA6,CLEC12A",0.0,6.310077519379845
"CR1,SEMA4A,CR1,LILRB3,CD96,SEMA4A,CD96,LILRB3",0.0,6.310077519379845
"ITGAX,P2RY13,ITGAX,LILRB4,LILRA2,P2RY13,LILRA2,LILRB4",0.0,6.310077519379845
"CD82,LTB4R,CD82,FUT3,CD38,LTB4R,CD38,FUT3",0.0,6.3100775193798455
"TNFRSF1B,LTB4R,TNFRSF1B,EMR2,SEMA4A,LTB4R,SEMA4A,EMR2",0.0,6.3100775193798455
"LTB4R,CD33,LTB4R,CLEC12A,EMR2,CD33,EMR2,CLEC12A",0.0,6.3100775193798455
"LTB4R,CD96,LTB4R,LILRB3,P2RY13,CD96,P2RY13,LILRB3",0.0,6.325581395348836
"ITGAX,P2RY13,ITGAX,LILRB4,EMB,P2RY13,EMB,LILRB4",0.0,6.325581395348837
"ITGAX,LTB4R,ITGAX,LILRB4,LILRA6,LTB4R,LILRA6,LILRB4",0.0,6.325581395348837
"CR1,P2RY13,CR1,LILRB4,LILRB2,P2RY13,LILRB2,LILRB4",0.0,6.325581395348838
"CD82,SEMA4A,CD82,LILRB4,EMR2,SEMA4A,EMR2,LILRB4",0.0,6.341085271317828
"EMC10,P2RY13,EMC10,FUT3,CD38,P2RY13,CD38,FUT3",0.0,6.341085271317828
"SEMA4A,CD96,SEMA4A,CD33,LILRB2,CD96,LILRB2,CD33",0.0,6.341085271317829
"P2RY13,CD96,P2RY13,CLEC12A,LILRB3,CD96,LILRB3,CLEC12A",0.0,6.341085271317829
"SEMA4A,LILRB4,SEMA4A,CD33,TLR2,LILRB4,TLR2,CD33",0.0,6.341085271317829
"ITGAX,P2RY13,ITGAX,LILRB2,CD96,P2RY13,CD96,LILRB2",0.0,6.341085271317829
"ITGAX,P2RY13,ITGAX,LILRB4,LILRB3,P2RY13,LILRB3,LILRB4",0.0,6.356589147286821
"CR1,CD96,CR1,CD70,LTB4R,CD96,LTB4R,CD70",0.0,6.356589147286821
"CR1,CD96,CR1,CCR1,LTB4R,CD96,LTB4R,CCR1",0.0,6.356589147286821
"TNFRSF1B,CR1,TNFRSF1B,CD96,EMR2,CR1,EMR2,CD96",0.0,6.3565891472868215
"LTB4R,CD96,LTB4R,CLEC12A,LILRA2,CD96,LILRA2,CLEC12A",0.0,6.3565891472868215
"CR1,P2RY13,CR1,LILRB4,LILRA6,P2RY13,LILRA6,LILRB4",0.0,6.3565891472868215
"SEMA4A,CD96,SEMA4A,CD33,LILRA6,CD96,LILRA6,CD33",0.0,6.372093023255813
"CR1,CD96,CR1,CCR1,CLEC12A,CD96,CLEC12A,CCR1",0.0,6.372093023255814
"ITGAX,LTB4R,ITGAX,LILRB4,LILRA2,LTB4R,LILRA2,LILRB4",0.0,6.372093023255814
"LTB4R,CD96,LTB4R,CLEC12A,EMB,CD96,EMB,CLEC12A",0.0,6.372093023255814
"ITGAX,P2RY13,ITGAX,LILRA6,CD96,P2RY13,CD96,LILRA6",0.0,6.372093023255814
"SLC30A1,SEMA4A,SLC30A1,CD38,TNFRSF1B,SEMA4A,TNFRSF1B,CD38",0.0,6.372093023255814
"CR1,CD96,CR1,CD70,CLEC12A,CD96,CLEC12A,CD70",0.0,6.372093023255814
"SLC6A6,CD96,SLC6A6,EMR2,SEMA4A,CD96,SEMA4A,EMR2",0.0,6.387596899224805
